Order_ID,Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Payment_Method,Salesperson
ORD-10521,2026-04-05,CUST-1223,Laptop,Electronics,West,4,1497.64,0.05,,PayPal,Olivia
ORD-10504,2026-05-20,CUST-1228,Printer,Office Equipment,West,2,378.87,0.1,681.97,Debit Card,Daniel
ORD-10831,2026-07-20,CUST-1005,Laptop,Electronics, East ,1,1659.58,0.1,1493.62,Credit Card,David
ORD-10243,2026-04-09,CUST-1060,Printer,Office Equipment,North,3,413.81,0.1,1117.29,Bank Transfer,Olivia
ORD-10566,2026-05-04,CUST-1138,Mouse,Accessories,East,4,84.38,0.1,303.77,PayPal,Daniel
ORD-10875,2026-05-26,CUST-1012,Monitor,Electronics,West,5,566.92,0.0,2834.6,PayPal,Sarah
ORD-10562,2026-05-15,CUST-1195,,Electronics,North,5,241.57,0.05,1147.46,PayPal,Daniel
ORD-10972,2026-01-06,CUST-1045,Headphones,Accessories,West,1,232.13,0.05,220.52,Credit Card,Olivia
ORD-10686,2026-08-09,CUST-1072,Laptop,Electronics,East,5,1035.24,0.15,4399.77,PayPal,David
ORD-10957,2026-08-16,CUST-1217,Monitor,Electronics,North,1,513.06,0.15,436.1,Bank Transfer,David
ORD-10189,2026-08-27,CUST-1079,Webcam,Accessories,East,5,178.48,0.15,758.54,Credit Card,Emma
ORD-10782,2026-05-25,CUST-1111,Headphones,Accessories,East,4,175.6,0.0,702.4,Credit Card,Daniel
ORD-10699,2026-08-08,CUST-1065,Laptop,Electronics,South,5,1541.43,0.05,7321.79,PayPal,Olivia
ORD-10475,2026-08-26,CUST-1097,Webcam,Accessories,North,3,98.32,0.2,235.97,Credit Card,Daniel
ORD-10681,2026-05-23,CUST-1024,Printer,Office Equipment,North,4,211.66,0.0,846.64,PayPal,Olivia
ORD-10510,2026-04-04,CUST-1150,Monitor,Electronics,West,4,406.67,0.05,1545.35,Bank Transfer,Olivia
ORD-10058,2026-04-26,CUST-1066,Mouse,Accessories,West,3,87.19,0.2,209.26,debit card,Daniel
ORD-10474,2026-01-27,CUST-1157,Mouse,Accessories,South,5,79.39,0.15,337.41,Bank Transfer,James
ORD-10560,2026-08-07,CUST-1005,Keyboard,Accessories,South,3,120.05,0.0,360.15,Debit Card,David
ORD-10856,2026-03-08,CUST-1043,Printer,Office Equipment,North,4,475.61,0.05,1807.32,Bank Transfer,David
ORD-10747,2026-08-17,CUST-1237,Keyboard,Accessories,North,1,140.51,0.15,119.43,Credit Card,Sophia
ORD-10252,2026-04-15,CUST-1046,Keyboard,Accessories,West,4,124.24,0.1,447.26,PayPal,David
ORD-10021,2026-01-19,CUST-1131,Mouse,Accessories,South,4,42.28,0.05,160.66,PayPal,Emma
ORD-10313,2026-06-22,CUST-1034,Tablet,Electronics,South,3,370.72,0.0,1112.16,Bank Transfer,Michael
ORD-10459,2026-01-31,CUST-1127,laptop,Electronics,North,4,902.64,0.0,3610.56,Credit Card,Daniel
ORD-10160,2026-07-13,CUST-1144,Printer,Office Equipment,East,5,388.4,0.2,1553.6,Bank Transfer,Michael
ORD-10276,2026-05-16,CUST-1184,Headphones,Accessories,West,3,157.15,0.0,471.45,Debit Card,Sarah
ORD-10955,2026-01-28,CUST-1121,Mouse,Accessories, South ,1,96.7,0.1,87.03,Credit Card,Sophia
ORD-10191,2026-08-16,CUST-1102,Printer,Office Equipment,South,4,463.12,0.1,1667.23,PayPal,Sophia
ORD-10385,2026-06-20,CUST-1150, Keyboard ,Accessories,South,3,81.62,0.05,232.62,Credit Card,David
ORD-10805,2026-02-21,CUST-1152,Webcam,Accessories,East,4,57.19,0.15,194.45,Bank Transfer,David
ORD-10413,2026-03-21,CUST-1181,Webcam,Accessories,North,5,58.99,0.2,235.96,Debit Card,Emma
ORD-10491,2026-03-16,CUST-1201,Headphones,Accessories,West,3,171.31,0.15,436.84,paypal,James
ORD-10343,2026-01-04,CUST-1067,Mouse,Accessories,East,1,23.19,0.15,19.71,PayPal,David
ORD-10769,2026-02-09,CUST-1001,Tablet,Electronics,East,3,688.35,0.15,1755.29,Debit Card,Sophia
ORD-10308,2026-05-22,CUST-1040,Tablet,Electronics,West,4,635.91,0.05,2416.46,Debit Card,Michael
ORD-10661,2026-06-10,CUST-1136,Keyboard,Accessories,North,4,102.81,0.05,390.68,Bank Transfer,Olivia
ORD-10130,2026-05-20,CUST-1230,Tablet,Electronics,North,3,336.33,0.05,958.54,PayPal,Sarah
ORD-10663,2026-02-25,CUST-1134,Headphones,Accessories,South,3,85.0,0.0,255.0,Credit Card,Sophia
ORD-10871,2026-08-02,CUST-1094,Mouse,Accessories,East,4,59.17,0.15,201.18,PayPal,Sarah
ORD-10099,2026-01-14,CUST-1048,Tablet,Electronics,North,4,673.58,0.15,2290.17,Debit Card,Daniel
ORD-10372,2026-02-14,CUST-1090,Mouse,Accessories,West,3,92.66,0.1,250.18,Debit Card,James
ORD-10087,2026-04-26,CUST-1232,Printer,Office Equipment,East,5,254.07,0.15,1079.8,Credit Card,Sarah
ORD-10458,2026-01-21,CUST-1117,Printer,Office Equipment,West,4,430.44,0.0,1721.76,PayPal,Olivia
ORD-10330,2026-07-21,CUST-1087,Laptop,Electronics,North,4,845.94,0.0,3383.76,Debit Card,Sophia
ORD-10214,2026-04-30,CUST-1031,Headphones,Accessories,North,2,139.92,0.0,279.84,Bank Transfer,David
ORD-10466,2026-05-16,CUST-1188,Laptop,Electronics,West,4,1353.23,0.2,4330.34,Debit Card,Michael
ORD-10121,2026-08-21,CUST-1075,Tablet,Electronics,South,2,748.49,0.05,1422.13,Bank Transfer,Daniel
ORD-10614,2026-02-09,CUST-1193,Monitor,Electronics,South,1,244.95,0.05,232.7,Bank Transfer,James
ORD-10020,2026-05-31,CUST-1056,LAPTOP,Electronics,North,1,870.99,0.05,827.44,Credit Card,Olivia
ORD-10700,2026-07-26,CUST-1044,Headphones,Accessories,South,2,206.51,0.15,351.07,Credit Card,Olivia
ORD-10071,2026-06-01,CUST-1176,Mouse,Accessories,North,3,28.15,0.2,67.56,Credit Card,Olivia
ORD-10106,2026-05-22,CUST-1195,Webcam,Accessories,South,3,103.75,0.05,295.69,PayPal,Emma
ORD-10270,2026-01-12,CUST-1144,Mouse,Accessories,West,1,79.3,0.1,71.37,Bank Transfer,Michael
ORD-10860,2026-02-08,CUST-1013,Mouse,Accessories,South,4,34.65,0.1,124.74,PayPal,David
ORD-10435,2026-06-23,CUST-1001,mouse,Accessories,South,3,38.1,0.1,102.87,Credit Card,David
ORD-10102,2026-06-15,CUST-1213,Keyboard,Accessories,East,3,94.82,0.2,227.57,PayPal,Sophia
